datetime,flag,sensor_id,val
2008-01-11 19:28:41.624365,0,M009,0
2008-01-11 19:28:41.865278,0,M002,0
2008-01-11 19:28:51.690341,0,M008,0
2008-01-11 19:28:51.696806,0,L001,0
2008-01-11 19:29:00.263024,0,M002,1
2008-01-11 19:29:00.269036,0,L001,1
2008-01-11 19:29:01.706887,0,M007,1
2008-01-11 19:29:02.655825,0,M002,0
2008-01-11 19:29:03.248786,0,M001,1
2008-01-11 19:29:05.061437,0,M023,1
2008-01-11 19:29:05.721275,0,M008,1
2008-01-11 19:29:06.074171,0,M007,0
2008-01-11 19:29:06.621065,0,M023,0
2008-01-11 19:29:09.920137,0,M008,0
2008-01-11 19:29:11.164172,0,M001,0
2008-01-11 19:29:11.170535,0,L001,0
2008-01-11 19:29:15.164531,0,M003,1
2008-01-11 19:29:15.170787,0,L001,1
2008-01-11 19:29:16.500627,0,M001,1
2008-01-11 19:29:16.948605,0,M008,1
2008-01-11 19:29:17.060643,0,M003,0
2008-01-11 19:29:19.788149,0,M008,0
2008-01-11 19:29:20.715894,0,M008,1
2008-01-11 19:29:21.019847,0,M009,1
2008-01-11 19:29:21.408752,0,T001,20.5
2008-01-11 19:29:21.408752,0,T002,23
2008-01-11 19:29:22.645501,0,M007,1
2008-01-11 19:29:23.000347,0,M006,1
2008-01-11 19:29:23.999081,0,M007,0
2008-01-11 19:29:24.326988,0,M006,0
2008-01-11 19:29:25.639628,0,M001,0
2008-01-11 19:29:26.062505,0,M008,0
2008-01-11 19:29:26.294443,0,M009,0
2008-01-11 19:29:26.301045,0,L001,0
2008-01-11 19:29:27.174207,0,M006,1
2008-01-11 19:29:27.180587,0,L001,1
2008-01-11 19:29:29.041705,0,M007,1
2008-01-11 19:29:29.441596,0,M008,1
2008-01-11 19:29:30.009433,0,M009,1
2008-01-11 19:29:30.769222,0,M006,0
2008-01-11 19:29:31.625016,0,M007,0
2008-01-11 19:29:31.625016,0,M009,0
2008-01-11 19:29:31.837982,0,M015,1
2008-01-11 19:29:32.512758,0,M016,1
2008-01-11 19:29:32.796681,0,M008,0
2008-01-11 19:29:33.832413,0,M017,1
2008-01-11 19:29:34.789144,0,M016,0
2008-01-11 19:29:35.679894,0,M001,1
2008-01-11 19:29:35.995813,0,M015,0
2008-01-11 19:29:36.719602,0,M001,0
2008-01-11 19:29:36.725820,0,L001,0
2008-01-11 19:29:37.879284,0,M017,0
2008-01-11 19:29:38.559109,0,M001,1
2008-01-11 19:29:38.564375,0,L001,1
2008-01-11 19:29:39.934719,0,M001,0
2008-01-11 19:29:39.941120,0,L001,0
2008-01-11 19:29:41.426305,0,M008,1
2008-01-11 19:29:41.432555,0,L001,1
2008-01-11 19:29:41.550316,0,M017,1
2008-01-11 19:29:42.565984,0,M001,1
2008-01-11 19:29:42.786945,0,M016,1
2008-01-11 19:29:43.365782,0,M015,1
2008-01-11 19:29:44.837396,0,M003,1
2008-01-11 19:29:45.053322,0,M017,0
2008-01-11 19:29:45.581202,0,M009,1
2008-01-11 19:29:45.873118,0,M003,0
2008-01-11 19:29:46.836914,0,M016,0
2008-01-11 19:29:47.324745,0,M009,0
2008-01-11 19:29:47.737641,0,M015,0
2008-01-11 19:29:52.067544,0,M007,1
2008-01-11 19:29:53.443176,0,M006,1
2008-01-11 19:29:54.578886,0,M010,1
2008-01-11 19:29:54.703895,0,M011,1
2008-01-11 19:29:54.850833,0,M001,0
2008-01-11 19:29:55.071786,0,M007,0
2008-01-11 19:29:55.362802,0,M008,0
2008-01-11 19:29:56.642875,0,M006,0
2008-01-11 19:29:56.935905,0,M011,0
2008-01-11 19:29:57.925994,0,M010,0
2008-01-11 19:29:57.932196,0,L001,0
2008-01-11 19:30:00.095633,0,M008,1
2008-01-11 19:30:00.100380,0,L001,1
2008-01-11 19:30:01.916399,0,M010,1
2008-01-11 19:30:02.950254,0,M010,0
2008-01-11 19:30:03.927989,0,M010,1
2008-01-11 19:30:05.030692,0,M015,1
2008-01-11 19:30:05.185683,0,M009,1
2008-01-11 19:30:05.593524,0,M014,1
2008-01-11 19:30:05.857472,0,M010,0
2008-01-11 19:30:09.533705,0,M009,0
2008-01-11 19:30:10.149662,0,M015,0
2008-01-11 19:30:11.939497,0,M015,1
2008-01-11 19:30:16.447327,0,M015,0
2008-01-11 19:30:17.343081,0,M014,0
2008-01-11 19:30:22.471265,0,M015,1
2008-01-11 19:30:22.775282,0,M016,1
2008-01-11 19:30:24.087414,0,M008,0
2008-01-11 19:30:26.767164,0,M015,0
2008-01-11 19:30:26.773480,0,L001,0
2008-01-11 19:30:27.167072,0,M016,0
2008-01-11 19:30:35.028932,0,M008,1
2008-01-11 19:30:35.034986,0,L001,1
2008-01-11 19:30:36.068645,0,M008,0
2008-01-11 19:30:36.075135,0,L001,0
2008-01-11 19:30:36.180653,0,M009,1
2008-01-11 19:30:36.186415,0,L001,1
2008-01-11 19:30:36.556519,0,M008,1
2008-01-11 19:30:37.580238,0,M009,0
2008-01-11 19:30:40.499427,0,M011,1
2008-01-11 19:30:42.706832,0,M017,1
2008-01-11 19:30:42.999746,0,M008,0
2008-01-11 19:30:44.274409,0,M011,0
2008-01-11 19:30:44.280884,0,L001,0
2008-01-11 19:30:47.665468,0,M017,0
2008-01-11 19:30:51.064545,0,M017,1
2008-01-11 19:30:54.999542,0,M017,0
2008-01-11 19:30:57.050297,0,M008,1
2008-01-11 19:30:57.055885,0,L001,1
2008-01-11 19:30:57.627965,0,M017,1
2008-01-11 19:30:57.750939,0,M009,1
2008-01-11 19:30:59.334496,0,M009,0
2008-01-11 19:30:59.578439,0,M009,1
2008-01-11 19:30:59.846377,0,M003,1
2008-01-11 19:31:01.725865,0,M009,0
2008-01-11 19:31:01.945808,0,M015,1
2008-01-11 19:31:02.084264,0,M003,0
2008-01-11 19:31:02.717632,0,M016,1
2008-01-11 19:31:04.477623,0,M008,0
2008-01-11 19:31:06.234805,0,M011,1
2008-01-11 19:31:06.863872,0,M015,0
2008-01-11 19:31:07.322914,0,M016,0
2008-01-11 19:31:10.713088,0,M011,0
2008-01-11 19:31:10.719641,0,L001,0
2008-01-11 19:31:12.047462,0,M003,1
2008-01-11 19:31:12.053364,0,L001,1
2008-01-11 19:31:13.332373,0,M004,1
2008-01-11 19:31:14.025204,0,M011,1
2008-01-11 19:31:16.312609,0,M004,0
2008-01-11 19:31:16.318151,0,L002,0
2008-01-11 19:31:16.892559,0,M003,0
2008-01-11 19:31:17.803491,0,M011,0
2008-01-11 19:31:17.810060,0,L001,0
2008-01-11 19:31:20.093267,0,M017,0
2008-01-11 19:31:20.645134,0,M017,1
2008-01-11 19:31:21.455947,0,M003,1
2008-01-11 19:31:21.461591,0,L001,1
2008-01-11 19:31:24.954012,0,M003,0
2008-01-11 19:31:24.960603,0,L001,0
2008-01-11 19:31:27.825856,0,M018,1
2008-01-11 19:31:31.346189,0,M003,1
2008-01-11 19:31:31.351966,0,L001,1
2008-01-11 19:31:34.526057,0,M018,0
2008-01-11 19:31:35.381865,0,M003,0
2008-01-11 19:31:35.388416,0,L001,0
2008-01-11 19:31:35.949711,0,M011,1
2008-01-11 19:31:35.955061,0,L001,1
2008-01-11 19:31:37.505286,0,M016,1
2008-01-11 19:31:37.638287,0,M011,0
2008-01-11 19:31:37.644800,0,L001,0
2008-01-11 19:31:38.374051,0,M015,1
2008-01-11 19:31:38.379914,0,L001,1
2008-01-11 19:31:42.066388,0,M016,0
2008-01-11 19:31:46.086945,0,M003,1
2008-01-11 19:31:46.338883,0,M017,0
2008-01-11 19:31:47.867457,0,M003,0
2008-01-11 19:31:49.666952,0,M016,1
2008-01-11 19:31:50.122828,0,M003,1
2008-01-11 19:31:50.437749,0,M006,1
2008-01-11 19:31:52.837106,0,M008,1
2008-01-11 19:31:53.587894,0,M002,1
2008-01-11 19:31:53.896804,0,M001,1
2008-01-11 19:31:54.041805,0,M007,1
2008-01-11 19:31:54.356676,0,M016,0
2008-01-11 19:31:54.553623,0,M002,0
2008-01-11 19:31:55.136504,0,M015,0
2008-01-11 19:31:55.380407,0,M017,1
2008-01-11 19:31:55.505399,0,M023,1
2008-01-11 19:31:55.820291,0,M007,0
2008-01-11 19:31:56.472089,0,M006,0
2008-01-11 19:31:56.836006,0,M003,0
2008-01-11 19:31:57.103915,0,M008,0
2008-01-11 19:31:57.419827,0,M023,0
2008-01-11 19:31:57.544829,0,M003,1
2008-01-11 19:31:58.699492,0,M002,1
2008-01-11 19:31:59.639208,0,M001,0
2008-01-11 19:32:00.291043,0,M016,1
2008-01-11 19:32:00.416028,0,M002,0
2008-01-11 19:32:01.162824,0,M015,1
2008-01-11 19:32:01.646689,0,M017,0
2008-01-11 19:32:03.426288,0,M008,1
2008-01-11 19:32:04.581972,0,M016,0
2008-01-11 19:32:05.377788,0,M009,1
2008-01-11 19:32:05.646717,0,M007,1
2008-01-11 19:32:06.201591,0,M015,0
2008-01-11 19:32:07.553224,0,M009,0
2008-01-11 19:32:07.945115,0,M006,1
2008-01-11 19:32:09.196795,0,M008,0
2008-01-11 19:32:09.992582,0,M006,0
2008-01-11 19:32:10.116578,0,M006,1
2008-01-11 19:32:10.864382,0,M007,0
2008-01-11 19:32:12.288376,0,M006,0
2008-01-11 19:32:12.971448,0,M001,1
2008-01-11 19:32:13.699519,0,M006,1
2008-01-11 19:32:15.322674,0,M006,0
2008-01-11 19:32:15.594708,0,M006,1
2008-01-11 19:32:16.568804,0,M023,1
2008-01-11 19:32:17.441895,0,M007,1
2008-01-11 19:32:17.600918,0,M023,0
2008-01-11 19:32:17.809922,0,M003,0
2008-01-11 19:32:19.711565,0,M023,1
2008-01-11 19:32:21.148163,0,M006,0
2008-01-11 19:32:21.391106,0,M023,0
2008-01-11 19:32:21.910952,0,M008,1
2008-01-11 19:32:22.206879,0,M003,1
2008-01-11 19:32:23.547511,0,M009,1
2008-01-11 19:32:24.687304,0,M015,1
2008-01-11 19:32:24.846296,0,M001,0
2008-01-11 19:32:25.206271,0,M009,0
2008-01-11 19:32:25.445258,0,M003,0
2008-01-11 19:32:25.678231,0,M003,1
2008-01-11 19:32:26.101204,0,M008,0
2008-01-11 19:32:26.667163,0,M016,1
2008-01-11 19:32:26.847148,0,M007,0
2008-01-11 19:32:27.051147,0,M007,1
2008-01-11 19:32:28.420927,0,M016,0
2008-01-11 19:32:29.537668,0,M003,0
2008-01-11 19:32:29.650675,0,M003,1
2008-01-11 19:32:29.762635,0,M016,1
2008-01-11 19:32:30.905283,0,M007,0
2008-01-11 19:32:32.620816,0,M006,1
2008-01-11 19:32:33.524544,0,M007,1
2008-01-11 19:32:33.640564,0,M006,0
2008-01-11 19:32:33.753524,0,M003,0
2008-01-11 19:32:34.488463,0,M016,0
2008-01-11 19:32:34.601513,0,M007,0
2008-01-11 19:32:34.924498,0,M016,1
2008-01-11 19:32:36.956666,0,M007,1
2008-01-11 19:32:37.260691,0,M009,1
2008-01-11 19:32:37.540715,0,M016,0
2008-01-11 19:32:38.780828,0,M009,0
2008-01-11 19:32:39.252881,0,M015,0
2008-01-11 19:32:46.803592,0,M007,0
2008-01-11 19:32:46.811055,0,L001,0
2008-01-11 19:32:49.471871,0,M007,1
2008-01-11 19:32:49.478031,0,L001,1
2008-01-11 19:32:52.398067,0,M011,1
2008-01-11 19:32:52.606012,0,M006,1
2008-01-11 19:32:54.593509,0,M011,0
2008-01-11 19:32:55.001734,0,M011,1
2008-01-11 19:32:55.042123,0,M010,1
2008-01-11 19:32:57.456672,0,M010,0
2008-01-11 19:32:58.824314,0,M006,0
2008-01-11 19:33:01.075649,0,M011,0
2008-01-11 19:33:02.615255,0,M011,1
2008-01-11 19:33:04.044675,0,M011,0
2008-01-11 19:33:05.098572,0,M011,1
2008-01-11 19:33:05.222572,0,M006,1
2008-01-11 19:33:07.166001,0,M009,1
2008-01-11 19:33:09.013512,0,M011,0
2008-01-11 19:33:09.378411,0,M008,1
2008-01-11 19:33:12.596694,0,M009,0
2008-01-11 19:33:13.201523,0,M011,1
2008-01-11 19:33:14.392206,0,M010,1
2008-01-11 19:33:14.876092,0,M008,0
2008-01-11 19:33:15.527907,0,M011,0
2008-01-11 19:33:15.963793,0,M010,0
2008-01-11 19:33:19.235001,0,M008,1
2008-01-11 19:33:19.838023,0,M004,1
2008-01-11 19:33:19.987056,0,M006,0
2008-01-11 19:33:20.399055,0,M006,1
2008-01-11 19:33:20.982108,0,M009,1
2008-01-11 19:33:21.555159,0,M004,0
2008-01-11 19:33:22.784291,0,M009,0
2008-01-11 19:33:27.247406,0,M008,0
2008-01-11 19:33:28.982959,0,M007,0
2008-01-11 19:33:34.120895,0,M006,0
2008-01-11 19:33:34.127393,0,L001,0
2008-01-11 19:33:37.749275,0,M006,1
2008-01-11 19:33:37.755198,0,L001,1
2008-01-11 19:33:38.797001,0,M010,1
2008-01-11 19:33:39.075925,0,M007,1
2008-01-11 19:33:39.083173,0,M010,0
2008-01-11 19:33:39.332852,0,M006,0
2008-01-11 19:33:42.771167,0,M010,1
2008-01-11 19:33:43.367211,0,M007,0
2008-01-11 19:33:44.919341,0,M011,1
2008-01-11 19:33:46.615501,0,M011,0
2008-01-11 19:33:47.999632,0,M007,1
2008-01-11 19:33:48.519631,0,M010,0
2008-01-11 19:33:49.015613,0,M007,0
2008-01-11 19:33:49.020370,0,L001,0
2008-01-11 19:33:50.004566,0,T001,20
2008-01-11 19:33:50.004566,0,T002,23.5
2008-01-11 19:33:50.011261,0,AC01,0
2008-01-11 19:33:51.318361,0,M007,1
2008-01-11 19:33:51.324130,0,L001,1
2008-01-11 19:33:51.959109,0,M006,1
2008-01-11 19:33:52.307012,0,M007,0
2008-01-11 19:33:52.686915,0,M010,1
2008-01-11 19:33:54.886304,0,M010,0
2008-01-11 19:33:55.006221,0,M006,0
2008-01-11 19:33:55.012890,0,L001,0
2008-01-11 19:34:14.304953,0,M006,1
2008-01-11 19:34:14.310861,0,L001,1
2008-01-11 19:34:14.453918,0,M010,1
2008-01-11 19:34:14.840821,0,M009,1
2008-01-11 19:34:15.032467,0,M006,0
2008-01-11 19:34:15.880524,0,M009,0
2008-01-11 19:34:16.293411,0,M006,1
2008-01-11 19:34:17.133184,0,M007,1
2008-01-11 19:34:17.496086,0,M003,1
2008-01-11 19:34:18.263905,0,M006,0
2008-01-11 19:34:18.484859,0,M008,1
2008-01-11 19:34:18.823786,0,M010,0
2008-01-11 19:34:20.823236,0,M003,0
2008-01-11 19:34:22.290825,0,M008,0
2008-01-11 19:34:23.490496,0,M007,0
2008-01-11 19:34:23.496939,0,L001,0
2008-01-11 19:34:25.941846,0,M007,1
2008-01-11 19:34:25.947981,0,L001,1
2008-01-11 19:34:27.893585,0,M007,0
2008-01-11 19:34:27.900990,0,L001,0
2008-01-11 19:34:29.063275,0,M007,1
2008-01-11 19:34:29.067555,0,L001,1
2008-01-11 19:34:35.900769,0,M008,1
2008-01-11 19:34:37.290376,0,M006,1
2008-01-11 19:34:37.476336,0,M010,1
2008-01-11 19:34:37.940215,0,M009,1
2008-01-11 19:34:40.979543,0,M006,0
2008-01-11 19:34:41.731485,0,M010,0
2008-01-11 19:34:42.368447,0,M007,0
2008-01-11 19:34:42.859417,0,M008,0
2008-01-11 19:34:44.463145,0,M007,1
2008-01-11 19:34:44.624122,0,M008,1
2008-01-11 19:34:46.463657,0,M007,0
2008-01-11 19:34:46.575664,0,M008,0
2008-01-11 19:34:46.806565,0,M009,0
2008-01-11 19:34:46.813109,0,L001,0
2008-01-11 19:34:47.159465,0,M008,1
2008-01-11 19:34:47.165129,0,L001,1
2008-01-11 19:34:47.486378,0,M009,1
2008-01-11 19:34:48.917977,0,M008,0
2008-01-11 19:34:49.510805,0,M008,1
2008-01-11 19:34:50.865757,0,M009,0
2008-01-11 19:34:51.072762,0,M008,0
2008-01-11 19:34:51.079230,0,L001,0
2008-01-11 19:34:51.905831,0,M008,1
2008-01-11 19:34:51.911373,0,L001,1
2008-01-11 19:34:52.329875,0,M009,1
2008-01-11 19:34:55.825212,0,M009,0
2008-01-11 19:34:56.005823,0,M008,0
2008-01-11 19:34:56.012342,0,L001,0
2008-01-11 19:34:56.362248,0,M008,1
2008-01-11 19:34:56.366705,0,L001,1
2008-01-11 19:34:58.022609,0,M009,1
2008-01-11 19:34:58.041005,0,M007,1
2008-01-11 19:35:00.801417,0,M009,0
2008-01-11 19:35:03.437704,0,M007,0
2008-01-11 19:35:03.956557,0,M008,0
2008-01-11 19:35:03.963103,0,L001,0
2008-01-11 19:35:04.908297,0,M007,1
2008-01-11 19:35:04.914596,0,L001,1
2008-01-11 19:35:08.527305,0,M007,0
2008-01-11 19:35:08.531837,0,L001,0
2008-01-11 19:35:11.782403,0,M007,1
2008-01-11 19:35:11.788785,0,L001,1
2008-01-11 19:35:12.810115,0,M007,0
2008-01-11 19:35:12.814741,0,L001,0
2008-01-11 19:35:12.931108,0,M007,1
2008-01-11 19:35:12.936310,0,L001,1
2008-01-11 19:35:23.027292,0,M007,0
2008-01-11 19:35:23.031425,0,L001,0
2008-01-11 19:35:25.290683,0,M007,1
2008-01-11 19:35:25.295073,0,L001,1
2008-01-11 19:35:27.843014,0,M007,0
2008-01-11 19:35:27.847737,0,L001,0
2008-01-11 19:35:29.217727,0,M007,1
2008-01-11 19:35:29.221917,0,L001,1
2008-01-11 19:35:30.113501,0,M010,1
2008-01-11 19:35:33.112696,0,M007,0
2008-01-11 19:35:33.309638,0,M007,1
2008-01-11 19:35:34.344378,0,M011,1
2008-01-11 19:35:36.432297,0,M010,0
2008-01-11 19:35:38.124464,0,M011,0
2008-01-11 19:35:38.831551,0,M010,1
2008-01-11 19:35:40.634705,0,M010,0
2008-01-11 19:35:42.237803,0,M007,0
2008-01-11 19:35:42.244473,0,L001,0
2008-01-11 19:35:42.828719,0,M010,1
2008-01-11 19:35:42.834216,0,L001,1
2008-01-11 19:35:44.439274,0,M008,1
2008-01-11 19:35:44.677199,0,M007,1
2008-01-11 19:35:45.982849,0,M010,0
2008-01-11 19:35:49.891114,0,M009,1
2008-01-11 19:35:52.110879,0,M007,0
2008-01-11 19:35:53.938421,0,M010,1
2008-01-11 19:35:54.677234,0,M008,0
2008-01-11 19:35:54.981159,0,M010,0
2008-01-11 19:35:55.033306,0,M003,1
2008-01-11 19:35:55.469024,0,M007,1
2008-01-11 19:35:55.581037,0,M008,1
2008-01-11 19:35:56.988615,0,M003,0
2008-01-11 19:35:58.153351,0,M009,0
2008-01-11 19:35:58.988412,0,M015,1
2008-01-11 19:35:59.676462,0,M007,0
2008-01-11 19:35:59.836487,0,M016,1
2008-01-11 19:36:00.034456,0,M011,1
2008-01-11 19:36:00.233503,0,M008,0
2008-01-11 19:36:00.912576,0,M010,1
2008-01-11 19:36:01.532635,0,M008,1
2008-01-11 19:36:01.649675,0,M017,1
2008-01-11 19:36:01.929669,0,M011,0
2008-01-11 19:36:02.905781,0,M010,0
2008-01-11 19:36:04.048899,0,M016,0
2008-01-11 19:36:06.032473,0,M008,0
2008-01-11 19:36:06.090059,0,M010,1
2008-01-11 19:36:06.460702,0,M011,1
2008-01-11 19:36:06.572712,0,M016,1
2008-01-11 19:36:07.098831,0,M011,0
2008-01-11 19:36:07.300489,0,M017,0
2008-01-11 19:36:09.511888,0,M016,0
2008-01-11 19:36:10.079729,0,M010,0
2008-01-11 19:36:11.152431,0,M015,0
2008-01-11 19:36:11.159015,0,L001,0
2008-01-11 19:36:14.914396,0,M015,1
2008-01-11 19:36:14.918905,0,L001,1
2008-01-11 19:36:15.146334,0,M016,1
2008-01-11 19:36:17.918599,0,M010,1
2008-01-11 19:36:17.918599,0,M016,0
2008-01-11 19:36:19.027024,0,M017,1
2008-01-11 19:36:19.129241,0,M006,1
2008-01-11 19:36:20.949751,0,M008,1
2008-01-11 19:36:21.073358,0,M006,0
2008-01-11 19:36:21.092716,0,M007,1
2008-01-11 19:36:21.373634,0,M010,0
2008-01-11 19:36:21.493642,0,M015,0
2008-01-11 19:36:21.613612,0,M009,1
2008-01-11 19:36:21.853547,0,M014,1
2008-01-11 19:36:22.057631,0,M007,0
2008-01-11 19:36:22.072527,0,M015,1
2008-01-11 19:36:23.592023,0,M009,0
2008-01-11 19:36:23.788984,0,M014,0
2008-01-11 19:36:24.007924,0,M008,0
2008-01-11 19:36:26.055361,0,M016,1
2008-01-11 19:36:26.663194,0,M015,0
2008-01-11 19:36:26.669180,0,L001,0
2008-01-11 19:36:41.763359,0,M003,1
2008-01-11 19:36:41.767397,0,L001,1
2008-01-11 19:36:44.091108,0,M003,0
2008-01-11 19:36:44.097503,0,L001,0
2008-01-11 19:36:49.006663,0,M015,1
2008-01-11 19:36:49.012670,0,L001,1
2008-01-11 19:36:51.231452,0,M017,0
2008-01-11 19:36:53.511808,0,M015,0
2008-01-11 19:36:53.518051,0,L001,0
2008-01-11 19:37:01.024494,0,M017,1
2008-01-11 19:37:01.568376,0,M016,0
2008-01-11 19:37:02.613118,0,M015,1
2008-01-11 19:37:02.613118,0,M018,1
2008-01-11 19:37:02.619293,0,L001,1
2008-01-11 19:37:03.095955,0,M019,1
2008-01-11 19:37:04.643523,0,M021,1
2008-01-11 19:37:05.403318,0,M022,1
2008-01-11 19:37:05.612261,0,M017,0
2008-01-11 19:37:06.010818,0,M018,0
2008-01-11 19:37:06.724233,0,M017,1
2008-01-11 19:37:07.364292,0,M015,0
2008-01-11 19:37:07.370748,0,L001,0
2008-01-11 19:37:07.476333,0,M001,1
2008-01-11 19:37:07.482498,0,L001,1
2008-01-11 19:37:07.612331,0,M023,1
2008-01-11 19:37:07.748356,0,M019,0
2008-01-11 19:37:08.070345,0,M022,0
2008-01-11 19:37:08.123353,0,M007,1
2008-01-11 19:37:08.236403,0,M008,1
2008-01-11 19:37:08.591404,0,M021,0
2008-01-11 19:37:09.583494,0,M006,1
2008-01-11 19:37:10.007954,0,M015,1
2008-01-11 19:37:10.057659,0,M023,0
2008-01-11 19:37:10.073959,0,M011,1
2008-01-11 19:37:11.071634,0,M001,0
2008-01-11 19:37:11.279651,0,M006,0
2008-01-11 19:37:11.415726,0,M007,0
2008-01-11 19:37:11.415726,0,M010,1
2008-01-11 19:37:11.612724,0,M008,0
2008-01-11 19:37:12.060725,0,M015,0
2008-01-11 19:37:12.364739,0,M010,0
2008-01-11 19:37:13.239683,0,M010,1
2008-01-11 19:37:13.807644,0,M006,1
2008-01-11 19:37:15.311363,0,M011,0
2008-01-11 19:37:15.567287,0,M010,0
2008-01-11 19:37:15.679301,0,M006,0
2008-01-11 19:37:15.685820,0,L001,0
2008-01-11 19:37:15.791266,0,M015,1
2008-01-11 19:37:15.797191,0,L001,1
2008-01-11 19:37:16.383076,0,M010,1
2008-01-11 19:37:16.639007,0,M011,1
2008-01-11 19:37:18.982359,0,M011,0
2008-01-11 19:37:19.766153,0,M010,0
2008-01-11 19:37:21.077776,0,M011,1
2008-01-11 19:37:21.189792,0,M006,1
2008-01-11 19:37:22.092529,0,M006,0
2008-01-11 19:37:22.789319,0,M010,1
2008-01-11 19:37:23.058311,0,M011,0
2008-01-11 19:37:23.258247,0,M006,1
2008-01-11 19:37:25.049259,0,M006,0
2008-01-11 19:37:25.308647,0,M017,0
2008-01-11 19:37:26.516316,0,M010,0
2008-01-11 19:37:28.211849,0,M016,1
2008-01-11 19:37:29.211574,0,M014,1
2008-01-11 19:37:31.346981,0,M016,0
2008-01-11 19:37:32.478666,0,M014,0
2008-01-11 19:37:34.786036,0,M015,0
2008-01-11 19:37:34.792062,0,L001,0
2008-01-11 19:37:37.673231,0,M010,1
2008-01-11 19:37:37.679037,0,L001,1
2008-01-11 19:37:41.248267,0,M010,0
2008-01-11 19:37:41.253381,0,L001,0
2008-01-11 19:37:42.639936,0,M015,1
2008-01-11 19:37:42.644684,0,L001,1
2008-01-11 19:37:42.835889,0,M010,1
2008-01-11 19:37:44.180486,0,M014,1
2008-01-11 19:37:44.687379,0,M010,0
2008-01-11 19:37:47.910553,0,M014,0
2008-01-11 19:37:51.629774,0,M015,0
2008-01-11 19:37:51.635843,0,L001,0
2008-01-11 19:37:52.493852,0,M010,1
2008-01-11 19:37:52.499594,0,L001,1
2008-01-11 19:37:53.909987,0,M006,1
2008-01-11 19:37:54.107016,0,M010,0
2008-01-11 19:37:56.858319,0,M006,0
2008-01-11 19:37:56.864870,0,L001,0
2008-01-11 19:37:58.267352,0,M015,1
2008-01-11 19:37:58.273206,0,L001,1
2008-01-11 19:37:59.563051,0,M016,1
2008-01-11 19:38:00.876679,0,M017,1
2008-01-11 19:38:04.069815,0,M017,0
2008-01-11 19:38:04.372771,0,M015,0
2008-01-11 19:38:04.559763,0,M016,0
2008-01-11 19:38:04.620230,0,L001,0
2008-01-11 19:38:06.264607,0,M016,1
2008-01-11 19:38:07.978447,0,M003,1
2008-01-11 19:38:07.984222,0,L001,1
2008-01-11 19:38:09.371112,0,M017,1
2008-01-11 19:38:12.093814,0,M003,0
2008-01-11 19:38:12.099919,0,L001,0
2008-01-11 19:38:14.153903,0,M010,1
2008-01-11 19:38:14.159708,0,L001,1
2008-01-11 19:38:14.768951,0,M016,0
2008-01-11 19:38:15.014597,0,M017,0
2008-01-11 19:38:15.412037,0,M016,1
2008-01-11 19:38:15.412037,0,T002,24.5
2008-01-11 19:38:17.490104,0,M015,1
2008-01-11 19:38:18.754228,0,M006,1
2008-01-11 19:38:19.154264,0,M011,1
2008-01-11 19:38:19.454286,0,M014,1
2008-01-11 19:38:20.026336,0,M006,0
2008-01-11 19:38:20.092631,0,M011,0
2008-01-11 19:38:21.423281,0,M010,0
2008-01-11 19:38:23.782828,0,M016,0
2008-01-11 19:38:24.209703,0,M014,0
2008-01-11 19:38:25.373384,0,M015,0
2008-01-11 19:38:25.379800,0,L001,0
2008-01-11 19:38:29.016407,0,M011,1
2008-01-11 19:38:29.020619,0,L001,1
2008-01-11 19:38:29.176366,0,M014,1
2008-01-11 19:38:29.360326,0,M015,1
2008-01-11 19:38:32.090334,0,M010,1
2008-01-11 19:38:34.019022,0,M014,0
2008-01-11 19:38:34.155002,0,M015,0
2008-01-11 19:38:34.558893,0,M010,0
2008-01-11 19:38:36.886241,0,M011,0
2008-01-11 19:38:36.893770,0,L001,0
2008-01-11 19:38:37.054194,0,M011,1
2008-01-11 19:38:37.060408,0,L001,1
2008-01-11 19:38:39.621497,0,M011,0
2008-01-11 19:38:39.626014,0,L001,0
2008-01-11 19:38:39.890425,0,M006,1
2008-01-11 19:38:39.896945,0,L001,1
2008-01-11 19:38:42.000183,0,M007,1
2008-01-11 19:38:43.708355,0,M006,0
2008-01-11 19:38:46.069158,0,M015,1
2008-01-11 19:38:46.547584,0,M008,1
2008-01-11 19:38:48.067161,0,M016,1
2008-01-11 19:38:49.850706,0,M017,1
2008-01-11 19:38:50.218605,0,M016,0
2008-01-11 19:38:51.570246,0,M015,0
2008-01-11 19:38:53.161855,0,M007,0
2008-01-11 19:38:53.501769,0,M008,0
2008-01-11 19:38:53.508264,0,L001,0
2008-01-11 19:38:54.001736,0,M008,1
2008-01-11 19:38:54.007830,0,L001,1
2008-01-11 19:38:54.633491,0,M017,0
2008-01-11 19:38:57.616682,0,M008,0
2008-01-11 19:38:57.623212,0,L001,0
2008-01-11 19:39:00.320394,0,M014,1
2008-01-11 19:39:00.324799,0,L001,1
2008-01-11 19:39:05.747938,0,M014,0
2008-01-11 19:39:05.753020,0,L001,0
2008-01-11 19:39:06.001279,0,M014,1
2008-01-11 19:39:06.007017,0,L001,1
2008-01-11 19:39:08.076454,0,M014,0
2008-01-11 19:39:08.081519,0,L001,0
2008-01-11 19:39:08.228456,0,M017,1
2008-01-11 19:39:10.646752,0,M016,1
2008-01-11 19:39:11.108632,0,M008,1
2008-01-11 19:39:11.114879,0,L001,1
